,Airlines_Name,Date Of Journey,Source,Destination,Arival,Departure,No. Of Stoppage,Price
955,SpiceJet,27-May-2022,Hyderabad,New Delhi,19:10,01:25,1,"8,783"
956,SpiceJet,27-May-2022,Hyderabad,New Delhi,06:00,17:45,1,"8,783"
957,SpiceJet,27-May-2022,Hyderabad,New Delhi,06:00,21:00,1,"8,783"
958,Go First,27-May-2022,Hyderabad,New Delhi,05:00,20:10,1,"8,783"
959,SpiceJet,27-May-2022,Hyderabad,New Delhi,06:00,01:25,1,"8,783"
960,SpiceJet,27-May-2022,Hyderabad,New Delhi,19:10,17:45,1,"8,783"
961,SpiceJet,27-May-2022,Hyderabad,New Delhi,19:10,21:00,1,"8,783"
962,Vistara,27-May-2022,Hyderabad,New Delhi,07:30,12:40,1,"8,888"
963,Vistara,27-May-2022,Hyderabad,New Delhi,12:55,19:45,1,"8,888"
964,Vistara,27-May-2022,Hyderabad,New Delhi,12:55,20:40,1,"8,888"
965,Vistara,27-May-2022,Hyderabad,New Delhi,12:55,21:55,1,"8,888"
966,Vistara,27-May-2022,Hyderabad,New Delhi,08:30,19:45,1,"8,888"
967,Vistara,27-May-2022,Hyderabad,New Delhi,21:35,09:40,1,"8,888"
968,Vistara,27-May-2022,Hyderabad,New Delhi,08:30,20:40,1,"8,888"
969,Vistara,27-May-2022,Hyderabad,New Delhi,07:10,19:45,1,"8,888"
970,Vistara,27-May-2022,Hyderabad,New Delhi,07:30,20:20,1,"8,888"
971,Vistara,27-May-2022,Hyderabad,New Delhi,08:30,21:55,1,"8,888"
972,Vistara,27-May-2022,Hyderabad,New Delhi,21:35,11:00,1,"8,888"
973,Vistara,27-May-2022,Hyderabad,New Delhi,07:10,20:40,1,"8,888"
974,Vistara,27-May-2022,Hyderabad,New Delhi,07:10,21:55,1,"8,888"
975,Vistara,27-May-2022,Hyderabad,New Delhi,07:30,22:25,1,"8,888"
976,Vistara,27-May-2022,Hyderabad,New Delhi,21:35,19:45,1,"8,888"
977,Vistara,27-May-2022,Hyderabad,New Delhi,07:30,09:40,1,"8,888"
978,Vistara,27-May-2022,Hyderabad,New Delhi,07:30,10:40,1,"8,888"
979,Go First,27-May-2022,Hyderabad,New Delhi,05:25,16:50,1,"8,993"
980,Air India,27-May-2022,Hyderabad,New Delhi,22:15,09:05,1,"9,098"
981,Vistara,27-May-2022,Hyderabad,New Delhi,07:30,21:35,1,"9,098"
982,Vistara,27-May-2022,Hyderabad,New Delhi,21:35,12:40,1,"9,098"
983,Air India,27-May-2022,Hyderabad,New Delhi,13:30,19:50,2,"9,098"
984,IndiGo,27-May-2022,Hyderabad,New Delhi,15:35,23:05,1,"9,386"
985,Air India,27-May-2022,Hyderabad,New Delhi,13:30,00:30,2,"9,413"
986,Air India,27-May-2022,Hyderabad,New Delhi,13:30,08:55,2,"9,413"
987,Air India,27-May-2022,Hyderabad,New Delhi,22:15,15:15,1,"9,623"
988,SpiceJet,27-May-2022,Hyderabad,New Delhi,19:10,14:40,1,"9,623"
989,Air India,27-May-2022,Hyderabad,New Delhi,13:30,12:50,2,"9,623"
990,Air India,27-May-2022,Hyderabad,New Delhi,13:30,15:40,2,"9,623"
991,Air India,27-May-2022,Hyderabad,New Delhi,05:55,13:30,1,"10,148"
992,Air India,27-May-2022,Hyderabad,New Delhi,13:30,23:40,1,"10,148"
993,Air India,27-May-2022,Hyderabad,New Delhi,22:15,10:15,1,"10,148"
994,Air India,27-May-2022,Hyderabad,New Delhi,22:15,12:20,1,"10,148"
995,Vistara,27-May-2022,Hyderabad,New Delhi,21:35,16:45,2,"10,463"
996,Vistara,27-May-2022,Hyderabad,New Delhi,08:30,16:45,2,"10,673"
997,Vistara,27-May-2022,Hyderabad,New Delhi,07:10,16:45,2,"10,673"
998,Vistara,27-May-2022,Hyderabad,New Delhi,18:25,09:40,1,"10,778"
999,Vistara,27-May-2022,Hyderabad,New Delhi,18:25,10:40,1,"10,778"
1000,Vistara,27-May-2022,Hyderabad,New Delhi,18:25,23:50,1,"11,303"
1001,Air India,27-May-2022,Hyderabad,New Delhi,05:55,22:15,1,"11,408"
1002,Air Asia,27-May-2022,Hyderabad,New Delhi,20:20,03:45,2,"12,739"
1003,SpiceJet,27-May-2022,Hyderabad,New Delhi,16:40,16:20,1,"19,289"
1004,SpiceJet,27-May-2022,New Delhi,Goa,11:55,14:25,0,"5,323"
1005,SpiceJet,27-May-2022,New Delhi,Goa,15:10,17:40,0,"5,323"
1006,SpiceJet,27-May-2022,New Delhi,Goa,19:55,22:30,0,"5,323"
1007,Go First,27-May-2022,New Delhi,Goa,20:30,23:10,0,"5,323"
1008,IndiGo,27-May-2022,New Delhi,Goa,11:00,13:25,0,"5,324"
1009,IndiGo,27-May-2022,New Delhi,Goa,16:15,18:40,0,"5,324"
1010,IndiGo,27-May-2022,New Delhi,Goa,10:00,12:30,0,"5,324"
1011,IndiGo,27-May-2022,New Delhi,Goa,19:00,21:30,0,"5,324"
1012,IndiGo,27-May-2022,New Delhi,Goa,12:15,14:50,0,"5,324"
1013,IndiGo,27-May-2022,New Delhi,Goa,21:45,00:20,0,"5,324"
1014,IndiGo,27-May-2022,New Delhi,Goa,02:25,07:45,1,"5,324"
1015,IndiGo,27-May-2022,New Delhi,Goa,21:05,02:50,1,"5,324"
1016,IndiGo,27-May-2022,New Delhi,Goa,13:35,19:45,1,"5,324"
1017,Air Asia,27-May-2022,New Delhi,Goa,12:50,15:25,0,"5,325"
1018,Air Asia,27-May-2022,New Delhi,Goa,20:00,22:35,0,"5,325"
1019,Air Asia,27-May-2022,New Delhi,Goa,05:10,07:50,0,"5,325"
1020,Air Asia,27-May-2022,New Delhi,Goa,10:40,13:20,0,"5,325"
1021,Air India,27-May-2022,New Delhi,Goa,22:00,00:40,0,"5,325"
1022,Air Asia,27-May-2022,New Delhi,Goa,13:00,17:15,1,"5,325"
1023,Air Asia,27-May-2022,New Delhi,Goa,13:00,22:00,1,"5,325"
1024,Vistara,27-May-2022,New Delhi,Goa,18:40,21:20,0,"5,535"
1025,Air Asia,27-May-2022,New Delhi,Goa,09:35,14:45,1,"5,849"
1026,Air Asia,27-May-2022,New Delhi,Goa,08:10,14:45,1,"5,849"
1027,Air Asia,27-May-2022,New Delhi,Goa,21:40,05:55,1,"5,849"
1028,Air Asia,27-May-2022,New Delhi,Goa,21:00,05:55,1,"5,849"
1029,Air India,27-May-2022,New Delhi,Goa,10:45,13:35,0,"5,850"
1030,IndiGo,27-May-2022,New Delhi,Goa,18:00,22:35,1,"6,075"
1031,IndiGo,27-May-2022,New Delhi,Goa,15:00,21:30,1,"6,075"
1032,IndiGo,27-May-2022,New Delhi,Goa,07:55,14:45,1,"6,075"
1033,IndiGo,27-May-2022,New Delhi,Goa,09:55,14:45,1,"6,826"
1034,Air Asia,27-May-2022,New Delhi,Goa,18:45,00:45,1,"7,131"
1035,IndiGo,27-May-2022,New Delhi,Goa,01:50,06:50,1,"7,792"
1036,Go First,27-May-2022,New Delhi,Goa,15:45,23:35,1,"7,813"
1037,Go First,27-May-2022,New Delhi,Goa,20:50,06:10,1,"7,813"
1038,Go First,27-May-2022,New Delhi,Goa,07:00,17:55,1,"7,813"
1039,SpiceJet,27-May-2022,New Delhi,Goa,21:55,20:35,1,"7,844"
1040,Go First,27-May-2022,New Delhi,Goa,07:00,16:40,1,"7,969"
1041,Go First,27-May-2022,New Delhi,Goa,06:00,16:40,1,"7,969"
1042,IndiGo,27-May-2022,New Delhi,Goa,11:55,18:10,1,"8,107"
1043,Air India,27-May-2022,New Delhi,Goa,07:00,22:20,1,"8,160"
1044,IndiGo,27-May-2022,New Delhi,Goa,17:00,23:20,1,"8,317"
1045,IndiGo,27-May-2022,New Delhi,Goa,12:45,18:00,1,"8,327"
1046,SpiceJet,27-May-2022,New Delhi,Goa,21:40,03:15,1,"8,337"
1047,SpiceJet,27-May-2022,New Delhi,Goa,07:20,03:15,1,"8,337"
1048,IndiGo,27-May-2022,New Delhi,Goa,15:20,20:35,1,"8,369"
1049,SpiceJet,27-May-2022,New Delhi,Goa,06:05,21:25,1,"8,370"
1050,Air India,27-May-2022,New Delhi,Goa,20:00,22:20,1,"8,370"
1051,IndiGo,27-May-2022,New Delhi,Goa,07:55,14:00,1,"8,474"
1052,IndiGo,27-May-2022,New Delhi,Goa,23:35,06:15,1,"8,527"
1053,IndiGo,27-May-2022,New Delhi,Goa,16:15,23:20,1,"8,527"
1054,Air India,27-May-2022,New Delhi,Goa,07:00,06:20,1,"8,580"
1055,SpiceJet,27-May-2022,New Delhi,Goa,19:45,03:15,1,"8,653"
1056,SpiceJet,27-May-2022,New Delhi,Goa,18:55,03:15,1,"8,653"
1057,Air India,27-May-2022,New Delhi,Goa,15:05,22:20,2,"8,685"
1058,Air India,27-May-2022,New Delhi,Goa,14:00,22:20,1,"8,685"
1059,Air India,27-May-2022,New Delhi,Goa,10:00,22:20,1,"8,685"
1060,Air India,27-May-2022,New Delhi,Goa,08:00,22:20,1,"8,685"
1061,Air India,27-May-2022,New Delhi,Goa,21:15,22:20,1,"8,685"
1062,Air India,27-May-2022,New Delhi,Goa,20:00,06:20,1,"8,790"
1063,Air India,27-May-2022,New Delhi,Goa,17:50,06:20,2,"8,790"
1064,Vistara,27-May-2022,New Delhi,Goa,20:40,14:05,1,"8,790"
1065,SpiceJet,27-May-2022,New Delhi,Goa,07:20,17:05,1,"8,809"
1066,SpiceJet,27-May-2022,New Delhi,Goa,21:40,17:05,1,"8,809"
1067,IndiGo,27-May-2022,New Delhi,Goa,09:35,15:15,1,"8,842"
1068,IndiGo,27-May-2022,New Delhi,Goa,08:45,15:15,1,"8,842"
1069,IndiGo,27-May-2022,New Delhi,Goa,08:00,15:15,1,"8,842"
1070,Air India,27-May-2022,New Delhi,Goa,19:00,22:20,1,"8,895"
1071,Go First,27-May-2022,New Delhi,Goa,18:40,23:35,1,"8,967"
1072,Go First,27-May-2022,New Delhi,Goa,20:55,06:15,1,"9,000"
1073,Vistara,27-May-2022,New Delhi,Goa,19:50,14:05,1,"9,000"
1074,Vistara,27-May-2022,New Delhi,Goa,16:05,14:05,1,"9,000"
1075,Vistara,27-May-2022,New Delhi,Goa,14:15,14:05,1,"9,000"
1076,Air India,27-May-2022,New Delhi,Goa,21:15,06:20,1,"9,105"
1077,Air India,27-May-2022,New Delhi,Goa,15:05,06:20,2,"9,105"
1078,Air India,27-May-2022,New Delhi,Goa,14:00,06:20,1,"9,105"
1079,Air India,27-May-2022,New Delhi,Goa,10:00,06:20,1,"9,105"
1080,Air India,27-May-2022,New Delhi,Goa,08:00,06:20,1,"9,105"
1081,SpiceJet,27-May-2022,New Delhi,Goa,19:45,17:05,1,"9,125"
1082,SpiceJet,27-May-2022,New Delhi,Goa,18:55,17:05,1,"9,125"
1083,Air India,27-May-2022,New Delhi,Goa,07:00,14:35,1,"9,210"
1084,IndiGo,27-May-2022,New Delhi,Goa,17:25,22:40,1,"9,262"
1085,IndiGo,27-May-2022,New Delhi,Goa,20:10,01:55,1,"9,262"
1086,Air India,27-May-2022,New Delhi,Goa,19:00,06:20,1,"9,315"
1087,Vistara,27-May-2022,New Delhi,Goa,17:35,14:05,1,"9,315"
1088,Go First,27-May-2022,New Delhi,Goa,10:55,17:55,1,"9,387"
1089,Go First,27-May-2022,New Delhi,Goa,10:55,16:40,1,"9,545"
1090,Air India,27-May-2022,New Delhi,Goa,20:00,14:35,1,"9,630"
1091,Air India,27-May-2022,New Delhi,Goa,17:50,14:35,2,"9,630"
1092,Air India,27-May-2022,New Delhi,Goa,10:00,14:35,1,"9,735"
1093,Air India,27-May-2022,New Delhi,Goa,08:00,14:35,1,"9,735"
1094,Air India,27-May-2022,New Delhi,Goa,21:15,14:35,1,"9,945"
1095,Air India,27-May-2022,New Delhi,Goa,14:00,14:35,1,"9,945"
1096,Vistara,27-May-2022,New Delhi,Goa,11:10,13:50,0,"10,050"
1097,Air India,27-May-2022,New Delhi,Goa,19:00,14:35,1,"10,155"
1098,Air Asia,27-May-2022,New Delhi,Goa,09:35,18:00,2,"10,425"
1099,Air Asia,27-May-2022,New Delhi,Goa,08:10,18:00,2,"10,425"
1100,Air Asia,27-May-2022,New Delhi,Goa,09:35,19:25,2,"10,425"
1101,SpiceJet,27-May-2022,New Delhi,Goa,05:45,18:15,1,"10,521"
1102,SpiceJet,27-May-2022,New Delhi,Goa,21:40,12:55,1,"10,543"
1103,IndiGo,27-May-2022,New Delhi,Goa,19:35,00:50,1,"10,579"
1104,IndiGo,27-May-2022,New Delhi,Goa,06:55,14:10,1,"10,579"
1105,Go First,27-May-2022,New Delhi,Goa,10:40,13:20,0,"10,783"
1106,SpiceJet,27-May-2022,New Delhi,Goa,19:45,12:55,1,"10,963"
1107,SpiceJet,27-May-2022,New Delhi,Goa,18:55,12:55,1,"10,963"
1108,IndiGo,27-May-2022,New Delhi,Goa,12:45,17:35,1,"10,994"
1109,Vistara,27-May-2022,New Delhi,Goa,20:40,12:45,1,"11,310"
1110,IndiGo,27-May-2022,New Delhi,Goa,08:20,14:10,1,"11,330"
1111,SpiceJet,27-May-2022,New Delhi,Goa,07:20,12:55,1,"11,383"
1112,Vistara,27-May-2022,New Delhi,Goa,21:55,12:45,1,"11,520"
1113,Vistara,27-May-2022,New Delhi,Goa,19:50,12:45,1,"11,520"
1114,Vistara,27-May-2022,New Delhi,Goa,15:30,12:45,1,"11,520"
1115,Vistara,27-May-2022,New Delhi,Goa,14:20,12:45,1,"11,520"
1116,Vistara,27-May-2022,New Delhi,Goa,12:50,12:45,1,"11,520"
1117,Vistara,27-May-2022,New Delhi,Goa,11:40,12:45,1,"11,520"
1118,Vistara,27-May-2022,New Delhi,Goa,10:20,12:45,1,"11,520"
1119,Vistara,27-May-2022,New Delhi,Goa,09:30,12:45,1,"11,520"
1120,Vistara,27-May-2022,New Delhi,Goa,18:55,12:45,1,"11,835"
1121,Vistara,27-May-2022,New Delhi,Goa,16:45,12:45,1,"11,835"
1122,IndiGo,27-May-2022,New Delhi,Goa,18:10,23:20,1,"11,992"
1123,Go First,27-May-2022,New Delhi,Goa,22:45,06:10,1,"12,117"
1124,Go First,27-May-2022,New Delhi,Goa,19:50,06:10,1,"12,117"
1125,Vistara,27-May-2022,New Delhi,Goa,17:45,12:45,1,"12,360"
1126,IndiGo,27-May-2022,New Delhi,Goa,08:00,12:40,1,"12,412"
1127,IndiGo,27-May-2022,New Delhi,Goa,07:20,12:40,1,"12,412"
1128,IndiGo,27-May-2022,New Delhi,Goa,06:30,12:40,1,"12,412"
1129,IndiGo,27-May-2022,New Delhi,Goa,05:30,12:40,1,"12,412"
1130,Go First,27-May-2022,New Delhi,Goa,07:00,12:45,1,"12,537"
1131,Go First,27-May-2022,New Delhi,Goa,06:00,12:45,1,"12,537"
1132,Go First,27-May-2022,New Delhi,Goa,02:40,12:45,1,"12,537"
1133,IndiGo,27-May-2022,New Delhi,Goa,12:55,19:20,1,"12,832"
1134,Vistara,27-May-2022,New Delhi,Goa,09:05,14:05,1,"12,885"
1135,Vistara,27-May-2022,New Delhi,Goa,08:05,14:05,1,"12,885"
1136,Vistara,27-May-2022,New Delhi,Goa,06:15,14:05,1,"12,885"
1137,Vistara,27-May-2022,New Delhi,Goa,14:45,14:05,2,"12,919"
1138,Vistara,27-May-2022,New Delhi,Goa,14:45,14:05,2,"12,919"
1139,Air India,27-May-2022,New Delhi,Goa,12:50,22:20,2,"13,482"
1140,Vistara,27-May-2022,New Delhi,Goa,20:35,14:05,2,"13,654"
1141,Vistara,27-May-2022,New Delhi,Goa,17:35,14:05,2,"13,654"
1142,Vistara,27-May-2022,New Delhi,Goa,10:25,14:05,2,"13,654"
1143,Vistara,27-May-2022,New Delhi,Goa,10:25,14:05,2,"13,654"
1144,Air India,27-May-2022,New Delhi,Goa,21:15,22:20,2,"13,895"
1145,Vistara,27-May-2022,New Delhi,Goa,07:30,12:45,1,"14,198"
1146,Vistara,27-May-2022,New Delhi,Goa,06:00,12:45,1,"14,198"
1147,Air India,27-May-2022,New Delhi,Goa,21:15,14:35,2,"15,155"
1148,Air India,27-May-2022,New Delhi,Goa,13:30,06:20,2,"15,300"
1149,Go First,27-May-2022,New Delhi,Goa,14:00,23:35,1,"16,107"
1150,Vistara,27-May-2022,New Delhi,Goa,07:05,14:05,2,"17,014"
1151,Vistara,27-May-2022,New Delhi,Goa,07:05,14:05,2,"17,014"
1152,Air Asia,27-May-2022,New Delhi,Goa,06:05,14:45,2,"19,629"
1153,Air India,27-May-2022,New Delhi,Goa,16:50,06:20,2,"21,285"
1154,Go First,27-May-2022,Goa,New Delhi,23:40,02:00,0,"5,525"
1155,SpiceJet,27-May-2022,Goa,New Delhi,23:00,01:25,0,"5,525"
1156,SpiceJet,27-May-2022,Goa,New Delhi,15:05,17:45,0,"5,525"
1157,Go First,27-May-2022,Goa,New Delhi,17:25,20:10,0,"5,525"
1158,SpiceJet,27-May-2022,Goa,New Delhi,18:10,21:00,0,"5,525"
1159,IndiGo,27-May-2022,Goa,New Delhi,00:50,03:25,0,"5,526"
1160,IndiGo,27-May-2022,Goa,New Delhi,13:00,15:35,0,"5,526"
1161,IndiGo,27-May-2022,Goa,New Delhi,15:25,18:00,0,"5,526"
1162,IndiGo,27-May-2022,Goa,New Delhi,22:00,00:35,0,"5,526"
1163,IndiGo,27-May-2022,Goa,New Delhi,19:15,22:00,0,"5,526"
1164,IndiGo,27-May-2022,Goa,New Delhi,13:55,16:50,0,"5,526"
1165,IndiGo,27-May-2022,Goa,New Delhi,15:15,20:00,1,"5,526"
1166,IndiGo,27-May-2022,Goa,New Delhi,07:20,12:10,1,"5,526"
1167,IndiGo,27-May-2022,Goa,New Delhi,06:45,11:40,1,"5,526"
1168,IndiGo,27-May-2022,Goa,New Delhi,01:40,06:55,1,"5,526"
1169,IndiGo,27-May-2022,Goa,New Delhi,18:10,23:30,1,"5,526"
1170,IndiGo,27-May-2022,Goa,New Delhi,14:30,20:00,1,"5,526"
1171,IndiGo,27-May-2022,Goa,New Delhi,06:45,12:20,1,"5,526"
1172,IndiGo,27-May-2022,Goa,New Delhi,01:20,07:40,1,"5,526"
1173,IndiGo,27-May-2022,Goa,New Delhi,14:45,21:15,1,"5,526"
1174,IndiGo,27-May-2022,Goa,New Delhi,00:10,07:10,1,"5,526"
1175,IndiGo,27-May-2022,Goa,New Delhi,15:15,22:20,1,"5,526"
1176,IndiGo,27-May-2022,Goa,New Delhi,06:45,14:10,1,"5,526"
1177,Air Asia,27-May-2022,Goa,New Delhi,08:20,10:55,0,"5,527"
1178,Air India,27-May-2022,Goa,New Delhi,01:15,03:55,0,"5,527"
1179,Air Asia,27-May-2022,Goa,New Delhi,13:50,16:30,0,"5,527"
1180,Air Asia,27-May-2022,Goa,New Delhi,16:35,19:20,0,"5,527"
1181,Vistara,27-May-2022,Goa,New Delhi,21:55,00:40,0,"5,527"
1182,Air Asia,27-May-2022,Goa,New Delhi,23:05,01:50,0,"5,527"
1183,Air Asia,27-May-2022,Goa,New Delhi,17:45,21:45,1,"5,527"
1184,Air Asia,27-May-2022,Goa,New Delhi,18:30,01:20,2,"5,527"
1185,Air Asia,27-May-2022,Goa,New Delhi,15:15,21:10,1,"5,841"
1186,Air Asia,27-May-2022,Goa,New Delhi,07:10,13:55,1,"5,841"
1187,Air Asia,27-May-2022,Goa,New Delhi,15:15,01:20,1,"5,841"
1188,Air India,27-May-2022,Goa,New Delhi,14:15,16:45,0,"6,052"
1189,IndiGo,27-May-2022,Goa,New Delhi,14:40,20:45,1,"6,277"
1190,IndiGo,27-May-2022,Goa,New Delhi,17:15,23:20,1,"6,277"
1191,IndiGo,27-May-2022,Goa,New Delhi,02:25,08:45,1,"6,277"
1192,IndiGo,27-May-2022,Goa,New Delhi,08:15,14:40,1,"6,277"
1193,IndiGo,27-May-2022,Goa,New Delhi,18:40,01:40,1,"6,277"
1194,Air Asia,27-May-2022,Goa,New Delhi,05:00,09:30,1,"6,692"
1195,IndiGo,27-May-2022,Goa,New Delhi,01:20,05:50,1,"7,028"
1196,IndiGo,27-May-2022,Goa,New Delhi,18:30,00:25,1,"7,028"
1197,IndiGo,27-May-2022,Goa,New Delhi,21:05,03:30,1,"7,028"
1198,Go First,27-May-2022,Goa,New Delhi,18:25,23:45,1,"7,489"
1199,Go First,27-May-2022,Goa,New Delhi,18:25,00:50,1,"7,489"
1200,Go First,27-May-2022,Goa,New Delhi,13:15,20:05,1,"7,489"
1201,Go First,27-May-2022,Goa,New Delhi,06:40,15:55,1,"7,489"
1202,Go First,27-May-2022,Goa,New Delhi,13:15,22:55,1,"7,489"
1203,Air Asia,27-May-2022,Goa,New Delhi,01:20,08:55,1,"7,573"
1204,IndiGo,27-May-2022,Goa,New Delhi,02:05,07:15,1,"7,778"
1205,IndiGo,27-May-2022,Goa,New Delhi,07:20,13:55,1,"7,778"
1206,IndiGo,27-May-2022,Goa,New Delhi,18:10,00:45,1,"7,778"
1207,IndiGo,27-May-2022,Goa,New Delhi,02:05,09:15,1,"7,778"
1208,SpiceJet,27-May-2022,Goa,New Delhi,03:45,18:20,1,"7,803"
1209,SpiceJet,27-May-2022,Goa,New Delhi,03:45,21:55,1,"7,803"
1210,Go First,27-May-2022,Goa,New Delhi,18:25,02:20,1,"7,909"
1211,Go First,27-May-2022,Goa,New Delhi,06:40,16:50,1,"7,909"
1212,Air Asia,27-May-2022,Goa,New Delhi,18:30,01:10,2,"8,072"
1213,Go First,27-May-2022,Goa,New Delhi,17:10,22:55,1,"8,223"
1214,Go First,27-May-2022,Goa,New Delhi,17:10,23:45,1,"8,223"
1215,Go First,27-May-2022,Goa,New Delhi,17:10,00:50,1,"8,223"
1216,SpiceJet,27-May-2022,Goa,New Delhi,03:45,09:35,1,"8,433"
1217,Air India,27-May-2022,Goa,New Delhi,06:50,12:20,1,"8,467"
1218,IndiGo,27-May-2022,Goa,New Delhi,13:10,18:10,1,"8,529"
1219,IndiGo,27-May-2022,Goa,New Delhi,13:10,19:25,1,"8,529"
1220,Go First,27-May-2022,Goa,New Delhi,22:15,08:20,1,"8,553"
1221,SpiceJet,27-May-2022,Goa,New Delhi,21:55,08:35,1,"8,572"
1222,SpiceJet,27-May-2022,Goa,New Delhi,13:30,21:55,1,"8,643"
1223,Go First,27-May-2022,Goa,New Delhi,17:10,02:20,1,"8,643"
1224,SpiceJet,27-May-2022,Goa,New Delhi,13:30,03:00,1,"8,643"
1225,SpiceJet,27-May-2022,Goa,New Delhi,21:05,08:40,1,"8,676"
1226,Vistara,27-May-2022,Goa,New Delhi,14:40,20:20,1,"8,677"
1227,Vistara,27-May-2022,Goa,New Delhi,14:40,21:35,1,"8,677"
1228,Vistara,27-May-2022,Goa,New Delhi,14:40,22:25,1,"8,677"
1229,Air India,27-May-2022,Goa,New Delhi,06:50,18:20,1,"8,677"
1230,Air India,27-May-2022,Goa,New Delhi,06:50,20:10,1,"8,677"
1231,Air India,27-May-2022,Goa,New Delhi,06:50,21:15,1,"8,677"
1232,Vistara,27-May-2022,Goa,New Delhi,14:40,09:40,1,"8,677"
1233,Vistara,27-May-2022,Goa,New Delhi,14:40,10:40,1,"8,677"
1234,Vistara,27-May-2022,Goa,New Delhi,14:25,17:05,0,"8,782"
1235,IndiGo,27-May-2022,Goa,New Delhi,16:30,22:55,1,"8,834"
1236,IndiGo,27-May-2022,Goa,New Delhi,14:40,22:00,1,"8,834"
1237,Vistara,27-May-2022,Goa,New Delhi,14:40,12:40,1,"8,887"
1238,Vistara,27-May-2022,Goa,New Delhi,14:40,14:10,1,"8,887"
1239,SpiceJet,27-May-2022,Goa,New Delhi,17:35,03:00,1,"8,959"
1240,Air India,27-May-2022,Goa,New Delhi,06:50,15:15,1,"8,992"
1241,Air India,27-May-2022,Goa,New Delhi,23:10,11:10,2,"8,992"
1242,Air India,27-May-2022,Goa,New Delhi,06:50,19:10,2,"8,992"
1243,Air India,27-May-2022,Goa,New Delhi,23:10,18:20,1,"8,992"
1244,Air India,27-May-2022,Goa,New Delhi,23:10,19:10,2,"8,992"
1245,Air India,27-May-2022,Goa,New Delhi,23:10,20:10,1,"8,992"
1246,Go First,27-May-2022,Goa,New Delhi,06:40,12:10,1,"9,063"
1247,Go First,27-May-2022,Goa,New Delhi,00:05,10:25,1,"9,063"
1248,Vistara,27-May-2022,Goa,New Delhi,14:40,23:50,1,"9,202"
1249,IndiGo,27-May-2022,Goa,New Delhi,16:30,21:40,1,"9,280"
1250,IndiGo,27-May-2022,Goa,New Delhi,19:50,01:45,1,"9,280"
1251,SpiceJet,27-May-2022,Goa,New Delhi,13:30,09:35,1,"9,379"
1252,SpiceJet,27-May-2022,Goa,New Delhi,13:30,22:15,1,"9,462"
1253,Air India,27-May-2022,Goa,New Delhi,23:10,09:05,1,"9,517"
1254,SpiceJet,27-May-2022,Goa,New Delhi,07:50,22:50,1,"9,594"
1255,Air India,27-May-2022,Goa,New Delhi,15:15,20:10,1,"9,622"
1256,Air India,27-May-2022,Goa,New Delhi,15:15,21:15,1,"9,622"
1257,SpiceJet,27-May-2022,Goa,New Delhi,17:35,09:35,1,"9,693"
1258,Air India,27-May-2022,Goa,New Delhi,23:10,15:15,1,"10,042"
1259,Vistara,27-May-2022,Goa,New Delhi,13:20,00:10,1,"10,462"
1260,Vistara,27-May-2022,Goa,New Delhi,13:20,00:55,1,"10,462"
1261,Air India,27-May-2022,Goa,New Delhi,23:10,10:15,1,"10,567"
1262,Air India,27-May-2022,Goa,New Delhi,23:10,12:20,1,"10,567"
1263,Vistara,27-May-2022,Goa,New Delhi,13:20,18:05,1,"10,672"
1264,Vistara,27-May-2022,Goa,New Delhi,13:20,23:00,1,"10,672"
1265,Vistara,27-May-2022,Goa,New Delhi,13:20,19:45,1,"10,987"
1266,Vistara,27-May-2022,Goa,New Delhi,13:20,20:40,1,"10,987"
1267,Vistara,27-May-2022,Goa,New Delhi,13:20,21:55,1,"10,987"
1268,Vistara,27-May-2022,Goa,New Delhi,14:40,22:45,2,"11,302"
1269,Air Asia,27-May-2022,Goa,New Delhi,07:10,14:20,2,"11,412"
1270,SpiceJet,27-May-2022,Goa,New Delhi,13:30,10:25,1,"11,666"
1271,Air Asia,27-May-2022,Goa,New Delhi,19:55,03:20,2,"11,893"
1272,Air Asia,27-May-2022,Goa,New Delhi,18:30,03:20,2,"11,893"
1273,Vistara,27-May-2022,Goa,New Delhi,14:40,09:00,2,"12,037"
1274,Vistara,27-May-2022,Goa,New Delhi,14:40,12:30,2,"12,037"
1275,Vistara,27-May-2022,Goa,New Delhi,14:40,15:40,2,"12,037"
1276,Vistara,27-May-2022,Goa,New Delhi,14:40,19:55,2,"12,037"
1277,Vistara,27-May-2022,Goa,New Delhi,13:20,16:45,2,"12,533"
1278,Air India,27-May-2022,Goa,New Delhi,06:50,19:50,2,"13,087"
1279,Vistara,27-May-2022,Goa,New Delhi,14:40,22:45,2,"13,121"
1280,Air India,27-May-2022,Goa,New Delhi,06:50,15:40,2,"13,402"
1281,Vistara,27-May-2022,Goa,New Delhi,14:40,12:30,2,"13,856"
1282,Vistara,27-May-2022,Goa,New Delhi,14:40,15:40,2,"13,856"
1283,Vistara,27-May-2022,Goa,New Delhi,13:20,16:30,2,"14,024"
1284,Vistara,27-May-2022,Goa,New Delhi,13:20,09:00,2,"14,347"
1285,Vistara,27-May-2022,Goa,New Delhi,13:20,09:00,2,"14,347"
1286,Vistara,27-May-2022,Goa,New Delhi,13:20,12:30,2,"14,347"
1287,Vistara,27-May-2022,Goa,New Delhi,13:20,12:30,2,"14,347"
1288,Vistara,27-May-2022,Goa,New Delhi,13:20,12:30,2,"14,347"
1289,Vistara,27-May-2022,Goa,New Delhi,13:20,15:40,2,"14,347"
